subject_id	object_id	predicate_id	mapping_justification
msigdb:M10567	GO:0014075	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10568	GO:0032890	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10569	GO:0090329	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10572	GO:0051289	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10576	GO:0061384	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10577	GO:0008535	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10578	GO:0051648	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1058	reactome:R-HSA-1280218	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10581	GO:2000108	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10583	GO:0010455	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10584	GO:0001501	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10585	GO:0048853	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10586	GO:0016233	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10587	GO:0060512	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10588	GO:0030517	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10589	GO:0032481	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1059	reactome:R-HSA-168638	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10591	GO:0070302	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10592	GO:0061515	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10594	GO:0033673	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10598	GO:0006886	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1060	reactome:R-HSA-1280215	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10601	GO:0010921	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10602	GO:0001504	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10603	GO:0034453	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10606	GO:0061013	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
