text	curie	name	predicate	source
SPAC4G9.21c	pombase:SPAC13G7.01c	erg7	oboInOwl:hasRelatedSynonym	pombase
erg7	pombase:SPAC13G7.01c	erg7	rdfs:label	pombase
hsp70	pombase:SPAC13G7.02c	ssa1	oboInOwl:hasRelatedSynonym	pombase
ssa1	pombase:SPAC13G7.02c	ssa1	rdfs:label	pombase
upf3	pombase:SPAC13G7.03	upf3	rdfs:label	pombase
mac1	pombase:SPAC13G7.04c	mac1	rdfs:label	pombase
are1	pombase:SPAC13G7.05	are1	rdfs:label	pombase
met16	pombase:SPAC13G7.06	met16	rdfs:label	pombase
arb2	pombase:SPAC13G7.07	arb2	rdfs:label	pombase
ipi3	pombase:SPAC13G7.08c	crb3	oboInOwl:hasRelatedSynonym	pombase
crb3	pombase:SPAC13G7.08c	crb3	rdfs:label	pombase
mug152	pombase:SPAC13G7.10	teb1	oboInOwl:hasRelatedSynonym	pombase
tay1	pombase:SPAC13G7.10	teb1	oboInOwl:hasRelatedSynonym	pombase
spX	pombase:SPAC13G7.10	teb1	oboInOwl:hasRelatedSynonym	pombase
teb1	pombase:SPAC13G7.10	teb1	rdfs:label	pombase
mba1	pombase:SPAC13G7.11	mba1	rdfs:label	pombase
eki1	pombase:SPAC13G7.12c	eki1	rdfs:label	pombase
SPAC6C3.01c	pombase:SPAC13G7.13c	msa1	oboInOwl:hasRelatedSynonym	pombase
msa1	pombase:SPAC13G7.13c	msa1	rdfs:label	pombase
sdh2	pombase:SPAC140.01	sdh2	rdfs:label	pombase
gar2	pombase:SPAC140.02	gar2	rdfs:label	pombase
csp12	pombase:SPAC140.03	arb1	oboInOwl:hasRelatedSynonym	pombase
arb1	pombase:SPAC140.03	arb1	rdfs:label	pombase
ctr1	pombase:SPAC140.04	ctr1	rdfs:label	pombase
SPAC56E4.08c	pombase:SPAC1420.01c	mks1	oboInOwl:hasRelatedSynonym	pombase
mks1	pombase:SPAC1420.01c	mks1	rdfs:label	pombase
cct5	pombase:SPAC1420.02c	cct5	rdfs:label	pombase
rpn5-a	pombase:SPAC1420.03	rpn501	oboInOwl:hasRelatedSynonym	pombase
rpn5	pombase:SPAC1420.03	rpn501	oboInOwl:hasRelatedSynonym	pombase
rpn501	pombase:SPAC1420.03	rpn501	rdfs:label	pombase
cox11	pombase:SPAC1420.04c	cox1101	oboInOwl:hasRelatedSynonym	pombase
SPAPB17E12.01c	pombase:SPAC1420.04c	cox1101	oboInOwl:hasRelatedSynonym	pombase
cox1101	pombase:SPAC1420.04c	cox1101	rdfs:label	pombase
iec1	pombase:SPAC144.02	iec1	rdfs:label	pombase
