text	curie	name	predicate	type	provenance	source
ELC	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MIP-3b	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
exodus-3	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CKb11	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CC chemokine ligand 19	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym			hgnc
macrophage inflammatory protein 3-beta	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym			hgnc
beta chemokine exodus-3	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym			hgnc
CK beta-11	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym			hgnc
EBI1-ligand chemokine	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym			hgnc
SCYA19	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 19	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 19	hgnc:10617	CCL19	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL19	hgnc:10617	CCL19	rdfs:label		pubmed:9153236	hgnc
MCP1	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MCP-1	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MCAF	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SMC-CF	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
GDCF-2	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HC11	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MGC9434	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
monocyte chemotactic protein 1, homologous to mouse Sig-je	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym			hgnc
monocyte chemoattractant protein-1	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym			hgnc
monocyte chemotactic and activating factor	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym			hgnc
monocyte secretory protein JE	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym			hgnc
small inducible cytokine subfamily A (Cys-Cys), member 2	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym			hgnc
SCYA2	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine A2 (monocyte chemotactic protein 1, homologous to mouse Sig-je)	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 2	hgnc:10618	CCL2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL2	hgnc:10618	CCL2	rdfs:label		pubmed:2004761	hgnc
LARC	hgnc:10619	CCL20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MIP-3a	hgnc:10619	CCL20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
exodus-1	hgnc:10619	CCL20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ST38	hgnc:10619	CCL20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CKb4	hgnc:10619	CCL20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYA20	hgnc:10619	CCL20	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 20	hgnc:10619	CCL20	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 20	hgnc:10619	CCL20	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL20	hgnc:10619	CCL20	rdfs:label		pubmed:11352563,pubmed:9038201	hgnc
BVRA	hgnc:1062	BLVRA	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BVRalpha	hgnc:1062	BLVRA	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
biliverdin reductase IXalpha	hgnc:1062	BLVRA	oboInOwl:hasRelatedSynonym			hgnc
BLVR	hgnc:1062	BLVRA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
BLVRA	hgnc:1062	BLVRA	rdfs:label		pubmed:14694903,pubmed:21278388	hgnc
SLC	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
exodus-2	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
TCA4	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CKb9	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
6Ckine	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ECL	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
beta chemokine exodus-2	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym			hgnc
secondary lymphoid tissue chemokine	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym			hgnc
Efficient Chemoattractant for Lymphocytes	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym			hgnc
SCYA21	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 21	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 21	hgnc:10620	CCL21	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL21	hgnc:10620	CCL21	rdfs:label		pubmed:9235955	hgnc
MDC	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
STCP-1	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ABCD-1	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
DC/B-CK	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
A-152E5.1	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MGC34554	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYA22	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 22	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 22	hgnc:10621	CCL22	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL22	hgnc:10621	CCL22	rdfs:label		pubmed:9151897,pubmed:9691168	hgnc
Ckb-8	hgnc:10622	CCL23	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MPIF-1	hgnc:10622	CCL23	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MIP-3	hgnc:10622	CCL23	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CKb8	hgnc:10622	CCL23	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYA23	hgnc:10622	CCL23	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 23	hgnc:10622	CCL23	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 23	hgnc:10622	CCL23	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL23	hgnc:10622	CCL23	rdfs:label		pubmed:10409433,pubmed:9104803	hgnc
Ckb-6	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MPIF-2	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
eotaxin-2	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MPIF2	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CK-beta-6	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym			hgnc
myeloid progenitor inhibitory factor 2	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym			hgnc
eotaxin-2	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym			hgnc
SCYA24	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 24	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 24	hgnc:10623	CCL24	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL24	hgnc:10623	CCL24	rdfs:label		pubmed:9104803,pubmed:9598329	hgnc
TECK	hgnc:10624	CCL25	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
Ckb15	hgnc:10624	CCL25	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
Ck beta-15	hgnc:10624	CCL25	oboInOwl:hasRelatedSynonym			hgnc
thymus expressed chemokine	hgnc:10624	CCL25	oboInOwl:hasRelatedSynonym			hgnc
TECKvar	hgnc:10624	CCL25	oboInOwl:hasRelatedSynonym			hgnc
SCYA25	hgnc:10624	CCL25	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 25	hgnc:10624	CCL25	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 25	hgnc:10624	CCL25	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL25	hgnc:10624	CCL25	rdfs:label		pubmed:9285413,pubmed:9722960	hgnc
MIP-4alpha	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
eotaxin-3	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
IMAC	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MIP-4a	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
TSC-1	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
macrophage inflammatory protein 4-alpha	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym			hgnc
small inducible cytokine A26	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym			hgnc
CC chemokine IMAC	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym			hgnc
chemokine N1	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym			hgnc
thymic stroma chemokine-1	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym			hgnc
eotaxin-3	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym			hgnc
SCYA26	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 26	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 26	hgnc:10625	CCL26	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL26	hgnc:10625	CCL26	rdfs:label		pubmed:10373330	hgnc
ALP	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ILC	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CTACK	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
skinkine	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ESkine	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
PESKY	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CTAK	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CC chemokine ILC	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym			hgnc
IL-11 Ralpha-locus chemokine	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym			hgnc
cutaneous T-cell attracting chemokine	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym			hgnc
SCYA27	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 27	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 27	hgnc:10626	CCL27	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL27	hgnc:10626	CCL27	rdfs:label		pubmed:10556532,pubmed:10588729	hgnc
G0S19-1	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LD78ALPHA	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MIP-1-alpha	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LD78	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCI	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
macrophage inflammatory protein 1 alpha	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym			hgnc
SCYA3	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine A3 (homologous to mouse Mip-1a)	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 3	hgnc:10627	CCL3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL3	hgnc:10627	CCL3	rdfs:label		pubmed:1419072,pubmed:33239616	hgnc
G0S19-2	hgnc:10628	CCL3L1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LD78BETA	hgnc:10628	CCL3L1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
D17S1718	hgnc:10628	CCL3L1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
SCYA3L	hgnc:10628	CCL3L1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
SCYA3L1	hgnc:10628	CCL3L1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine A3-like 1	hgnc:10628	CCL3L1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 3-like 1	hgnc:10628	CCL3L1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL3L1	hgnc:10628	CCL3L1	rdfs:label		pubmed:1296815,pubmed:1972563	hgnc
LD78gamma	hgnc:10629	CCL3P1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYA3L2	hgnc:10629	CCL3P1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
CCL3L2	hgnc:10629	CCL3P1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine A3-like 2	hgnc:10629	CCL3P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 3-like 2	hgnc:10629	CCL3P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 3 pseudogene 1	hgnc:10629	CCL3P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL3P1	hgnc:10629	CCL3P1	rdfs:label		pubmed:1296815	hgnc
SDR43U1	hgnc:1063	BLVRB	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
short chain dehydrogenase/reductase family 43U, member 1	hgnc:1063	BLVRB	oboInOwl:hasRelatedSynonym			hgnc
FLR	hgnc:1063	BLVRB	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
Flavin reductase	hgnc:1063	BLVRB	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
biliverdin reductase B (flavin reductase (NADPH))	hgnc:1063	BLVRB	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
BLVRB	hgnc:1063	BLVRB	rdfs:label		pubmed:19027726,pubmed:7656592	hgnc
MIP-1-beta	hgnc:10630	CCL4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
Act-2	hgnc:10630	CCL4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
AT744.1	hgnc:10630	CCL4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LAG1	hgnc:10630	CCL4	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
SCYA4	hgnc:10630	CCL4	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine A4 (homologous to mouse Mip-1b)	hgnc:10630	CCL4	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 4	hgnc:10630	CCL4	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL4	hgnc:10630	CCL4	rdfs:label		pubmed:1972563	hgnc
AT744.2	hgnc:10631	CCL4L1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LAG-1	hgnc:10631	CCL4L1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYA4L	hgnc:10631	CCL4L1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
CCL4L	hgnc:10631	CCL4L1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine A4-like	hgnc:10631	CCL4L1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 4-like	hgnc:10631	CCL4L1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 4-like 1	hgnc:10631	CCL4L1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL4L1	hgnc:10631	CCL4L1	rdfs:label		pubmed:15028295,pubmed:1972563,pubmed:8661057	hgnc
RANTES	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SISd	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
TCP228	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MGC17164	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
T-cell specific protein p288	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym			hgnc
T-cell specific RANTES protein	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym			hgnc
SIS-delta	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym			hgnc
regulated upon activation, normally T-expressed, and presumably secreted	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym			hgnc
beta-chemokine RANTES	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym			hgnc
small inducible cytokine subfamily A (Cys-Cys), member 5	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym			hgnc
D17S136E	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
SCYA5	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine A5 (RANTES)	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 5	hgnc:10632	CCL5	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL5	hgnc:10632	CCL5	rdfs:label		pubmed:1691736	hgnc
MCP-3	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
NC28	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
FIC	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MARC	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MCP3	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
monocyte chemoattractant protein 3	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym			hgnc
monocyte chemotactic protein 3	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym			hgnc
SCYA6	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
SCYA7	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine A7 (monocyte chemotactic protein 3)	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 7	hgnc:10634	CCL7	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL7	hgnc:10634	CCL7	rdfs:label		pubmed:8461011	hgnc
MCP-2	hgnc:10635	CCL8	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HC14	hgnc:10635	CCL8	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYA8	hgnc:10635	CCL8	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily A (Cys-Cys), member 8 (monocyte chemotactic protein 2)	hgnc:10635	CCL8	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-C motif) ligand 8	hgnc:10635	CCL8	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CCL8	hgnc:10635	CCL8	rdfs:label		pubmed:9119400	hgnc
IFI10	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
IP-10	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
crg-2	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
mob-1	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
C7	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
gIP-10	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
INP10	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
SCYB10	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily B (Cys-X-Cys), member 10	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-X-C motif) ligand 10	hgnc:10637	CXCL10	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CXCL10	hgnc:10637	CXCL10	rdfs:label		pubmed:2437586,pubmed:3925348	hgnc
H174	hgnc:10638	CXCL11	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
b-R1	hgnc:10638	CXCL11	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
I-TAC	hgnc:10638	CXCL11	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
IP-9	hgnc:10638	CXCL11	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYB9B	hgnc:10638	CXCL11	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
SCYB11	hgnc:10638	CXCL11	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily B (Cys-X-Cys), member 11	hgnc:10638	CXCL11	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-X-C motif) ligand 11	hgnc:10638	CXCL11	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CXCL11	hgnc:10638	CXCL11	rdfs:label		pubmed:9730616	hgnc
BLC	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BCA-1	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BLR1L	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ANGIE	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ANGIE2	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
B-cell chemoattractant	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym			hgnc
SCYB13	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine B subfamily (Cys-X-Cys motif), member 13 (B-cell chemoattractant)	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-X-C motif) ligand 13	hgnc:10639	CXCL13	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CXCL13	hgnc:10639	CXCL13	rdfs:label		pubmed:9463416,pubmed:9486651	hgnc
BRAK	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
NJAC	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
bolekine	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
Kec	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MIP-2g	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BMAC	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KS1	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
breast and kidney	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym			hgnc
SCYB14	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily B (Cys-X-Cys), member 14 (BRAK)	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-X-C motif) ligand 14	hgnc:10640	CXCL14	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CXCL14	hgnc:10640	CXCL14	rdfs:label		pubmed:10049774	hgnc
MGSAP	hgnc:10641	CXCL1P1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
GROP	hgnc:10641	CXCL1P1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
GRO1P	hgnc:10641	CXCL1P1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYB1P	hgnc:10641	CXCL1P1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
CXCL1P	hgnc:10641	CXCL1P1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine B subfamily (Cys-X-Cys motif), member 1 (MGSA/GRO), pseudogene	hgnc:10641	CXCL1P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-X-C motif) ligand 1 pseudogene	hgnc:10641	CXCL1P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CXCL1P1	hgnc:10641	CXCL1P1	rdfs:label		pubmed:9524820	hgnc
ENA-78	hgnc:10642	CXCL5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SCYB5	hgnc:10642	CXCL5	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily B (Cys-X-Cys), member 5 (epithelial-derived neutrophil-activating peptide 78)	hgnc:10642	CXCL5	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-X-C motif) ligand 5	hgnc:10642	CXCL5	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CXCL5	hgnc:10642	CXCL5	rdfs:label		pubmed:7929219	hgnc
GCP-2	hgnc:10643	CXCL6	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CKA-3	hgnc:10643	CXCL6	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
granulocyte chemotactic protein 2	hgnc:10643	CXCL6	oboInOwl:hasRelatedSynonym			hgnc
SCYB6	hgnc:10643	CXCL6	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
small inducible cytokine subfamily B (Cys-X-Cys), member 6 (granulocyte chemotactic protein 2)	hgnc:10643	CXCL6	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-X-C motif) ligand 6 (granulocyte chemotactic protein 2)	hgnc:10643	CXCL6	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chemokine (C-X-C motif) ligand 6	hgnc:10643	CXCL6	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
